config_id,train_horizon,evaluation_horizon,policy,year,evaluation_scope,cohort,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
v3,5,5,cadence80,2024,KZT,common_H5_dates_frozen_contacts,243,243,53,21,0.2674897119341564,0.39622641509433965,1.4812772133526846,57.75835435496431,56.591751783791025,73.93285336897272,0.1925626805159965,0.18199908182746652,0.6799481417458946,0.5712544196103473,51,41,0.803921568627451,0.803921568627451,1.0392156862745099,10,2,2,0.803921568627451
v3,5,3,cadence80,2025,all5,common_H5_dates_frozen_contacts,1210,242,264,117,0.2834710743801653,0.4431818181818182,1.563531945441493,58.58789783826803,42.480264861755714,52.649490923903265,,,,,255,206,0.807843137254902,0.807843137254902,1.035294117647059,49,2,3,0.6862745098039216
v3,5,3,cadence80,2025,KZT,common_H5_dates_frozen_contacts,242,242,61,25,0.2644628099173554,0.4098360655737705,1.54969262295082,45.77139223619852,27.06363461832914,68.04810874056282,,,,,51,47,0.9215686274509803,0.9215686274509803,1.196078431372549,4,2,1,0.9215686274509803
v3,5,5,cadence80,2025,all5,common_H5_dates_frozen_contacts,1210,242,264,95,0.22148760330578512,0.35984848484848486,1.6296873892393846,57.70915959412103,33.18343951033943,93.5589967996253,0.16267335692220672,0.16052661370010182,0.689912301549577,0.495566765643095,255,206,0.807843137254902,0.807843137254902,1.035294117647059,49,2,3,0.6862745098039216
v3,5,5,cadence80,2025,KZT,common_H5_dates_frozen_contacts,242,242,61,20,0.19834710743801653,0.32786885245901637,1.6530054644808747,43.48144127167366,15.235142383953553,117.03827056478914,0.15646926295095248,0.15267347802843348,0.6858354810996564,0.48143826396281686,51,47,0.9215686274509803,0.9215686274509803,1.196078431372549,4,2,1,0.9215686274509803
v3,5,3,cadence80,2026,all5,common_H5_dates_frozen_contacts,780,156,198,107,0.4064102564102564,0.5404040404040404,1.3317376735280038,33.778781333347936,48.71996523524871,56.88314390965794,,,,,165,147,0.8909090909090909,0.8909090909090909,1.2,18,2,1,0.8181818181818182
v3,5,3,cadence80,2026,KZT,common_H5_dates_frozen_contacts,156,156,40,21,0.4230769230769231,0.525,1.240909090909091,21.52898840588929,45.751952960068536,79.31199424595037,,,,,33,30,0.9090909090909091,0.9090909090909091,1.2121212121212122,3,2,1,0.9090909090909091
v3,5,5,cadence80,2026,all5,common_H5_dates_frozen_contacts,780,156,198,93,0.3423076923076923,0.4696969696969697,1.3764705882352941,35.0748131315642,58.46863475828166,93.79102215441613,0.20840602466731797,0.2053187030316395,0.6983960108344102,0.6083517625447268,165,147,0.8909090909090909,0.8909090909090909,1.2,18,2,1,0.8181818181818182
v3,5,5,cadence80,2026,KZT,common_H5_dates_frozen_contacts,156,156,40,18,0.36538461538461536,0.45,1.231578947368421,22.56450357050418,59.729079862223294,116.96866214846395,0.23498034791182826,0.23058471202201838,0.633351054403686,0.6823821056094926,33,30,0.9090909090909091,0.9090909090909091,1.2121212121212122,3,2,1,0.9090909090909091
v3,5,3,cadence85,2024,all5,common_H5_dates_frozen_contacts,1215,243,273,157,0.388477366255144,0.575091575091575,1.4795811518324604,46.95121867542883,54.546291393334045,38.79761719123285,,,,,255,205,0.803921568627451,0.803921568627451,1.0705882352941176,50,2,4,0.7647058823529411
v3,5,3,cadence85,2024,KZT,common_H5_dates_frozen_contacts,243,243,53,26,0.3333333333333333,0.49056603773584906,1.4716981132075477,53.59144258227525,52.16124718506824,44.705509435261675,,,,,51,41,0.803921568627451,0.803921568627451,1.0392156862745099,10,2,2,0.803921568627451
v3,5,5,cadence85,2024,all5,common_H5_dates_frozen_contacts,1215,243,273,134,0.3333333333333333,0.4908424908424908,1.4717288135593218,53.898326872070754,66.14410227585091,59.96181955168533,0.191653236953845,0.1966737723515478,0.7389666209419296,0.566805236907313,255,205,0.803921568627451,0.803921568627451,1.0705882352941176,50,2,4,0.7647058823529411
v3,5,5,cadence85,2024,KZT,common_H5_dates_frozen_contacts,243,243,53,21,0.2674897119341564,0.39622641509433965,1.4812772133526846,57.75835435496431,56.591751783791025,73.93285336897272,0.1925626805159965,0.18199908182746652,0.6799481417458946,0.5712544196103473,51,41,0.803921568627451,0.803921568627451,1.0392156862745099,10,2,2,0.803921568627451
v3,5,3,cadence85,2025,all5,common_H5_dates_frozen_contacts,1210,242,274,121,0.2834710743801653,0.4416058394160584,1.5617899621313134,57.708794498169844,41.45136786600582,52.49825982221534,,,,,255,215,0.8431372549019608,0.8431372549019607,1.0745098039215686,40,2,2,0.7843137254901961
v3,5,3,cadence85,2025,KZT,common_H5_dates_frozen_contacts,242,242,61,25,0.2644628099173554,0.4098360655737705,1.54969262295082,45.77139223619852,27.06363461832914,68.04810874056282,,,,,51,47,0.9215686274509803,0.9215686274509803,1.196078431372549,4,2,1,0.9215686274509803
v3,5,5,cadence85,2025,all5,common_H5_dates_frozen_contacts,1210,242,274,99,0.22148760330578512,0.3613138686131387,1.6389382952524285,56.24376667811342,31.49421580691333,96.13486016626878,0.16267335692220672,0.16052661370010182,0.689912301549577,0.495566765643095,255,215,0.8431372549019608,0.8431372549019607,1.0745098039215686,40,2,2,0.7843137254901961
v3,5,5,cadence85,2025,KZT,common_H5_dates_frozen_contacts,242,242,61,20,0.19834710743801653,0.32786885245901637,1.6530054644808747,43.48144127167366,15.235142383953553,117.03827056478914,0.15646926295095248,0.15267347802843348,0.6858354810996564,0.48143826396281686,51,47,0.9215686274509803,0.9215686274509803,1.196078431372549,4,2,1,0.9215686274509803
v3,5,3,cadence85,2026,all5,common_H5_dates_frozen_contacts,780,156,206,111,0.4064102564102564,0.5388349514563107,1.3249674802968854,31.302645258211502,46.230503356305896,57.19694027732206,,,,,165,151,0.9151515151515152,0.9151515151515153,1.2484848484848485,14,2,1,0.9090909090909091
v3,5,3,cadence85,2026,KZT,common_H5_dates_frozen_contacts,156,156,41,20,0.4230769230769231,0.4878048780487805,1.1529933481152992,11.434042741004744,35.65700729518399,83.05737805452831,,,,,33,30,0.9090909090909091,0.9090909090909091,1.2424242424242424,3,2,1,0.9090909090909091
v3,5,5,cadence85,2026,all5,common_H5_dates_frozen_contacts,780,156,206,97,0.3423076923076923,0.470873786407767,1.373513660706181,33.49572642663019,56.85777708497411,93.71797282990651,0.20840602466731797,0.2053187030316395,0.6983960108344102,0.6083517625447268,165,151,0.9151515151515152,0.9151515151515153,1.2484848484848485,14,2,1,0.9090909090909091
v3,5,5,cadence85,2026,KZT,common_H5_dates_frozen_contacts,156,156,41,17,0.36538461538461536,0.4146341463414634,1.134788189987163,13.083139874337506,50.24771616605662,119.79559064234645,0.23498034791182826,0.23058471202201838,0.633351054403686,0.6823821056094926,33,30,0.9090909090909091,0.9090909090909091,1.2424242424242424,3,2,1,0.9090909090909091
v3,5,3,cadence90,2024,all5,common_H5_dates_frozen_contacts,1215,243,273,157,0.388477366255144,0.575091575091575,1.4795811518324604,46.95121867542883,54.546291393334045,38.79761719123285,,,,,255,205,0.803921568627451,0.803921568627451,1.0705882352941176,50,2,4,0.7647058823529411
v3,5,3,cadence90,2024,KZT,common_H5_dates_frozen_contacts,243,243,53,26,0.3333333333333333,0.49056603773584906,1.4716981132075477,53.59144258227525,52.16124718506824,44.705509435261675,,,,,51,41,0.803921568627451,0.803921568627451,1.0392156862745099,10,2,2,0.803921568627451
v3,5,5,cadence90,2024,all5,common_H5_dates_frozen_contacts,1215,243,273,134,0.3333333333333333,0.4908424908424908,1.4717288135593218,53.898326872070754,66.14410227585091,59.96181955168533,0.191653236953845,0.1966737723515478,0.7389666209419296,0.566805236907313,255,205,0.803921568627451,0.803921568627451,1.0705882352941176,50,2,4,0.7647058823529411
v3,5,5,cadence90,2024,KZT,common_H5_dates_frozen_contacts,243,243,53,21,0.2674897119341564,0.39622641509433965,1.4812772133526846,57.75835435496431,56.591751783791025,73.93285336897272,0.1925626805159965,0.18199908182746652,0.6799481417458946,0.5712544196103473,51,41,0.803921568627451,0.803921568627451,1.0392156862745099,10,2,2,0.803921568627451
v3,5,3,cadence90,2025,all5,common_H5_dates_frozen_contacts,1210,242,305,123,0.2834710743801653,0.40327868852459015,1.4122503202543057,46.936374050151855,31.086779225293693,62.37011916762542,,,,,255,232,0.9098039215686274,0.9098039215686274,1.196078431372549,23,2,2,0.8431372549019608
v3,5,3,cadence90,2025,KZT,common_H5_dates_frozen_contacts,242,242,61,25,0.2644628099173554,0.4098360655737705,1.54969262295082,45.77139223619852,27.06363461832914,68.04810874056282,,,,,51,47,0.9215686274509803,0.9215686274509803,1.196078431372549,4,2,1,0.9215686274509803
v3,5,5,cadence90,2025,all5,common_H5_dates_frozen_contacts,1210,242,305,103,0.22148760330578512,0.3377049180327869,1.5051023488919755,44.777956463757974,20.63331941947985,109.29185016145185,0.16267335692220672,0.16052661370010182,0.689912301549577,0.495566765643095,255,232,0.9098039215686274,0.9098039215686274,1.196078431372549,23,2,2,0.8431372549019608
v3,5,5,cadence90,2025,KZT,common_H5_dates_frozen_contacts,242,242,61,20,0.19834710743801653,0.32786885245901637,1.6530054644808747,43.48144127167366,15.235142383953553,117.03827056478914,0.15646926295095248,0.15267347802843348,0.6858354810996564,0.48143826396281686,51,47,0.9215686274509803,0.9215686274509803,1.196078431372549,4,2,1,0.9215686274509803
v3,5,3,cadence90,2026,all5,common_H5_dates_frozen_contacts,780,156,210,112,0.4064102564102564,0.5333333333333333,1.3108260184559979,30.029109143836568,45.07286677949429,57.5758343710544,,,,,165,150,0.9090909090909091,0.909090909090909,1.2727272727272727,15,2,1,0.8787878787878788
v3,5,3,cadence90,2026,KZT,common_H5_dates_frozen_contacts,156,156,44,21,0.4230769230769231,0.4772727272727273,1.128099173553719,11.89620784904771,36.119172403226955,81.6221225634465,,,,,33,30,0.9090909090909091,0.9090909090909091,1.3333333333333333,3,2,1,0.9090909090909091
v3,5,5,cadence90,2026,all5,common_H5_dates_frozen_contacts,780,156,210,95,0.3423076923076923,0.4523809523809524,1.3187399893219431,32.52906498709967,56.06386602678289,95.55805674630672,0.20840602466731797,0.2053187030316395,0.6983960108344102,0.6083517625447268,165,150,0.9090909090909091,0.909090909090909,1.2727272727272727,15,2,1,0.8787878787878788
v3,5,5,cadence90,2026,KZT,common_H5_dates_frozen_contacts,156,156,44,16,0.36538461538461536,0.36363636363636365,0.9952153110047847,13.436265765125261,50.60084205684438,121.66140486973282,0.23498034791182826,0.23058471202201838,0.633351054403686,0.6823821056094926,33,30,0.9090909090909091,0.9090909090909091,1.3333333333333333,3,2,1,0.9090909090909091
v3,5,3,rank80,2024,all5,common_H5_dates_frozen_contacts,1215,243,290,159,0.388477366255144,0.5482758620689655,1.4060043668122268,45.07673990138808,52.917589512894445,40.05188075397871,,,,,255,214,0.8392156862745098,0.8392156862745098,1.1372549019607843,41,2,4,0.7254901960784313
v3,5,3,rank80,2024,KZT,common_H5_dates_frozen_contacts,243,243,52,27,0.3333333333333333,0.5192307692307693,1.5576923076923082,60.67174597958873,59.241550582381734,42.50465916205508,,,,,51,40,0.7843137254901961,0.7843137254901961,1.0196078431372548,11,2,2,0.7843137254901961
v3,5,5,rank80,2024,all5,common_H5_dates_frozen_contacts,1215,243,290,141,0.3333333333333333,0.4862068965517241,1.4505927180355631,51.49926946748488,64.11184211188657,61.92695516381362,0.191653236953845,0.1966737723515478,0.7389666209419296,0.566805236907313,255,214,0.8392156862745098,0.8392156862745098,1.1372549019607843,41,2,4,0.7254901960784313
v3,5,5,rank80,2024,KZT,common_H5_dates_frozen_contacts,243,243,52,23,0.2674897119341564,0.4423076923076923,1.6535502958579877,65.45182560053493,64.28522302936166,71.51423242532711,0.1925626805159965,0.18199908182746652,0.6799481417458946,0.5712544196103473,51,40,0.7843137254901961,0.7843137254901961,1.0196078431372548,11,2,2,0.7843137254901961
v3,5,3,rank80,2025,all5,common_H5_dates_frozen_contacts,1210,242,321,123,0.2834710743801653,0.38317757009345793,1.352016715116279,40.21396050805489,24.025335407888587,66.1772408359687,,,,,255,235,0.9215686274509803,0.9215686274509803,1.2588235294117647,20,2,1,0.8823529411764706
v3,5,3,rank80,2025,KZT,common_H5_dates_frozen_contacts,242,242,71,23,0.2644628099173554,0.323943661971831,1.2249119718309862,19.34924574787917,0.6414881300097823,86.81156803722625,,,,,51,50,0.9803921568627451,0.9803921568627451,1.392156862745098,1,2,1,0.9803921568627451
v3,5,5,rank80,2025,all5,common_H5_dates_frozen_contacts,1210,242,321,103,0.22148760330578512,0.32087227414330216,1.4462431099506816,36.96951317512316,12.323871373840474,118.3277519373213,0.16267335692220672,0.16052661370010182,0.689912301549577,0.495566765643095,255,235,0.9215686274509803,0.9215686274509803,1.2588235294117647,20,2,1,0.8823529411764706
v3,5,5,rank80,2025,KZT,common_H5_dates_frozen_contacts,242,242,71,18,0.19834710743801653,0.2535211267605634,1.2781690140845074,15.636196468942844,-12.610102418777268,142.68959557350766,0.15646926295095248,0.15267347802843348,0.6858354810996564,0.48143826396281686,51,50,0.9803921568627451,0.9803921568627451,1.392156862745098,1,2,1,0.9803921568627451
v3,5,3,rank80,2026,all5,common_H5_dates_frozen_contacts,780,156,200,112,0.4064102564102564,0.56,1.37857030140445,42.35960744409247,57.16120277022348,52.68477893354424,,,,,165,148,0.896969696969697,0.8969696969696969,1.2121212121212122,17,2,1,0.8787878787878788
v3,5,3,rank80,2026,KZT,common_H5_dates_frozen_contacts,156,156,38,21,0.4230769230769231,0.5526315789473685,1.30622009569378,43.0835381985802,67.30650275275946,61.8162675266528,,,,,33,29,0.8787878787878788,0.8787878787878788,1.1515151515151516,4,2,1,0.8787878787878788
v3,5,5,rank80,2026,all5,common_H5_dates_frozen_contacts,780,156,200,100,0.3423076923076923,0.5,1.4614952220348512,39.23676811000549,62.41433127301473,87.80463344750765,0.20840602466731797,0.2053187030316395,0.6983960108344102,0.6083517625447268,165,148,0.896969696969697,0.8969696969696969,1.2121212121212122,17,2,1,0.8787878787878788
v3,5,5,rank80,2026,KZT,common_H5_dates_frozen_contacts,156,156,38,18,0.36538461538461536,0.47368421052631576,1.2963988919667593,39.19749110398059,76.36206739569968,97.37825729446376,0.23498034791182826,0.23058471202201838,0.633351054403686,0.6823821056094926,33,29,0.8787878787878788,0.8787878787878788,1.1515151515151516,4,2,1,0.8787878787878788
v3,5,3,rank90,2024,all5,common_H5_dates_frozen_contacts,1215,243,308,167,0.388477366255144,0.5422077922077922,1.3925262507720815,43.67349279032939,51.4106455344576,38.80103497614127,,,,,255,223,0.8745098039215686,0.8745098039215687,1.2078431372549019,32,2,2,0.8235294117647058
v3,5,3,rank90,2024,KZT,common_H5_dates_frozen_contacts,243,243,58,28,0.3333333333333333,0.4827586206896552,1.448275862068966,50.443834652424144,49.01363925521714,46.19229792579472,,,,,51,42,0.8235294117647058,0.8235294117647058,1.1372549019607843,9,2,2,0.8235294117647058
v3,5,5,rank90,2024,all5,common_H5_dates_frozen_contacts,1215,243,308,146,0.3333333333333333,0.474025974025974,1.4174190970834997,50.36359804997562,62.82168335655703,60.827284432685325,0.191653236953845,0.1966737723515478,0.7389666209419296,0.566805236907313,255,223,0.8745098039215686,0.8745098039215687,1.2078431372549019,32,2,2,0.8235294117647058
v3,5,5,rank90,2024,KZT,common_H5_dates_frozen_contacts,243,243,58,23,0.2674897119341564,0.39655172413793105,1.482493368700265,53.90089231153057,52.734289740357305,74.59655846043337,0.1925626805159965,0.18199908182746652,0.6799481417458946,0.5712544196103473,51,42,0.8235294117647058,0.8235294117647058,1.1372549019607843,9,2,2,0.8235294117647058
v3,5,3,rank90,2025,all5,common_H5_dates_frozen_contacts,1210,242,349,129,0.2834710743801653,0.36962750716332377,1.3017262947210408,31.369905119001444,15.278781704005313,72.79807172227156,,,,,255,244,0.9568627450980393,0.9568627450980391,1.3686274509803922,11,2,1,0.9215686274509803
v3,5,3,rank90,2025,KZT,common_H5_dates_frozen_contacts,242,242,71,23,0.2644628099173554,0.323943661971831,1.2249119718309862,19.34924574787917,0.6414881300097823,86.81156803722625,,,,,51,50,0.9803921568627451,0.9803921568627451,1.392156862745098,1,2,1,0.9803921568627451
v3,5,5,rank90,2025,all5,common_H5_dates_frozen_contacts,1210,242,349,110,0.22148760330578512,0.3151862464183381,1.4187496668976176,29.617735339586115,5.112954640218435,122.7968248620972,0.16267335692220672,0.16052661370010182,0.689912301549577,0.495566765643095,255,244,0.9568627450980393,0.9568627450980391,1.3686274509803922,11,2,1,0.9215686274509803
v3,5,5,rank90,2025,KZT,common_H5_dates_frozen_contacts,242,242,71,18,0.19834710743801653,0.2535211267605634,1.2781690140845074,15.636196468942844,-12.610102418777268,142.68959557350766,0.15646926295095248,0.15267347802843348,0.6858354810996564,0.48143826396281686,51,50,0.9803921568627451,0.9803921568627451,1.392156862745098,1,2,1,0.9803921568627451
v3,5,3,rank90,2026,all5,common_H5_dates_frozen_contacts,780,156,204,112,0.4064102564102564,0.5490196078431373,1.3504405626835676,38.925618969301446,53.91194702539419,55.44079580273094,,,,,165,149,0.9030303030303031,0.903030303030303,1.2363636363636363,16,2,1,0.8787878787878788
v3,5,3,rank90,2026,KZT,common_H5_dates_frozen_contacts,156,156,42,21,0.4230769230769231,0.5,1.1818181818181817,26.335219820596404,50.55818437477565,74.33296959669212,,,,,33,30,0.9090909090909091,0.9090909090909091,1.2727272727272727,3,2,1,0.9090909090909091
v3,5,5,rank90,2026,all5,common_H5_dates_frozen_contacts,780,156,204,100,0.3423076923076923,0.49019607843137253,1.4309301045679692,36.71247205060529,60.16429037300102,90.8128273597646,0.20840602466731797,0.2053187030316395,0.6983960108344102,0.6083517625447268,165,149,0.9030303030303031,0.903030303030303,1.2363636363636363,16,2,1,0.8787878787878788
v3,5,5,rank90,2026,KZT,common_H5_dates_frozen_contacts,156,156,42,18,0.36538461538461536,0.42857142857142855,1.1729323308270678,26.94036519699155,64.10494148871066,111.07771116857309,0.23498034791182826,0.23058471202201838,0.633351054403686,0.6823821056094926,33,30,0.9090909090909091,0.9090909090909091,1.2727272727272727,3,2,1,0.9090909090909091
v3,5,3,rank90_shared,2024,all5,common_H5_dates_frozen_contacts,1215,243,297,164,0.388477366255144,0.5521885521885522,1.4207486631016042,45.316654832594935,52.927264521860366,38.215049207723766,,,,,255,214,0.8392156862745098,0.8392156862745098,1.1647058823529413,41,2,2,0.8235294117647058
v3,5,3,rank90_shared,2024,KZT,common_H5_dates_frozen_contacts,243,243,58,28,0.3333333333333333,0.4827586206896552,1.448275862068966,50.443834652424144,49.01363925521714,46.19229792579472,,,,,51,42,0.8235294117647058,0.8235294117647058,1.1372549019607843,9,2,2,0.8235294117647058
v3,5,5,rank90_shared,2024,all5,common_H5_dates_frozen_contacts,1215,243,297,141,0.3333333333333333,0.47474747474747475,1.4234732031574575,50.203408438761805,62.47269288886817,63.95934700752855,0.191653236953845,0.1966737723515478,0.7389666209419296,0.566805236907313,255,214,0.8392156862745098,0.8392156862745098,1.1647058823529413,41,2,2,0.8235294117647058
v3,5,5,rank90_shared,2024,KZT,common_H5_dates_frozen_contacts,243,243,58,23,0.2674897119341564,0.39655172413793105,1.482493368700265,53.90089231153057,52.734289740357305,74.59655846043337,0.1925626805159965,0.18199908182746652,0.6799481417458946,0.5712544196103473,51,42,0.8235294117647058,0.8235294117647058,1.1372549019607843,9,2,2,0.8235294117647058
v3,5,3,rank90_shared,2025,all5,common_H5_dates_frozen_contacts,1210,242,348,128,0.2834710743801653,0.367816091954023,1.2983485623271018,31.153961692477054,14.944408148183403,72.5326210755211,,,,,255,242,0.9490196078431372,0.9490196078431372,1.3647058823529412,13,2,1,0.9215686274509803
v3,5,3,rank90_shared,2025,KZT,common_H5_dates_frozen_contacts,242,242,71,23,0.2644628099173554,0.323943661971831,1.2249119718309862,19.34924574787917,0.6414881300097823,86.81156803722625,,,,,51,50,0.9803921568627451,0.9803921568627451,1.392156862745098,1,2,1,0.9803921568627451
v3,5,5,rank90_shared,2025,all5,common_H5_dates_frozen_contacts,1210,242,348,108,0.22148760330578512,0.3103448275862069,1.4019954940457031,30.403981061695262,5.722497224800939,120.6551608853776,0.16267335692220672,0.16052661370010182,0.689912301549577,0.495566765643095,255,242,0.9490196078431372,0.9490196078431372,1.3647058823529412,13,2,1,0.9215686274509803
v3,5,5,rank90_shared,2025,KZT,common_H5_dates_frozen_contacts,242,242,71,18,0.19834710743801653,0.2535211267605634,1.2781690140845074,15.636196468942844,-12.610102418777268,142.68959557350766,0.15646926295095248,0.15267347802843348,0.6858354810996564,0.48143826396281686,51,50,0.9803921568627451,0.9803921568627451,1.392156862745098,1,2,1,0.9803921568627451
v3,5,3,rank90_shared,2026,all5,common_H5_dates_frozen_contacts,780,156,204,112,0.4064102564102564,0.5490196078431373,1.3504405626835676,38.925618969301446,53.91194702539419,55.44079580273094,,,,,165,149,0.9030303030303031,0.903030303030303,1.2363636363636363,16,2,1,0.8787878787878788
v3,5,3,rank90_shared,2026,KZT,common_H5_dates_frozen_contacts,156,156,42,21,0.4230769230769231,0.5,1.1818181818181817,26.335219820596404,50.55818437477565,74.33296959669212,,,,,33,30,0.9090909090909091,0.9090909090909091,1.2727272727272727,3,2,1,0.9090909090909091
v3,5,5,rank90_shared,2026,all5,common_H5_dates_frozen_contacts,780,156,204,100,0.3423076923076923,0.49019607843137253,1.4309301045679692,36.71247205060529,60.16429037300102,90.8128273597646,0.20840602466731797,0.2053187030316395,0.6983960108344102,0.6083517625447268,165,149,0.9030303030303031,0.903030303030303,1.2363636363636363,16,2,1,0.8787878787878788
v3,5,5,rank90_shared,2026,KZT,common_H5_dates_frozen_contacts,156,156,42,18,0.36538461538461536,0.42857142857142855,1.1729323308270678,26.94036519699155,64.10494148871066,111.07771116857309,0.23498034791182826,0.23058471202201838,0.633351054403686,0.6823821056094926,33,30,0.9090909090909091,0.9090909090909091,1.2727272727272727,3,2,1,0.9090909090909091
v3,5,3,strict05,2024,all5,common_H5_dates_frozen_contacts,1215,243,174,110,0.388477366255144,0.632183908045977,1.625912408759124,67.46042332978423,75.12415862426549,25.546384938469703,,,,,255,174,0.6823529411764706,0.6823529411764706,0.6823529411764706,81,1,4,0.6666666666666666
v3,5,3,strict05,2024,KZT,common_H5_dates_frozen_contacts,243,243,34,20,0.3333333333333333,0.5882352941176471,1.7647058823529411,73.25994070765216,71.82974531044516,27.676047069475775,,,,,51,34,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,1,4,0.6666666666666666
v3,5,5,strict05,2024,all5,common_H5_dates_frozen_contacts,1215,243,174,96,0.3333333333333333,0.5517241379310345,1.6532955350815026,73.83156389787895,86.1802756162205,47.30730041494708,0.191653236953845,0.1966737723515478,0.7389666209419296,0.566805236907313,255,174,0.6823529411764706,0.6823529411764706,0.6823529411764706,81,1,4,0.6666666666666666
v3,5,5,strict05,2024,KZT,common_H5_dates_frozen_contacts,243,243,34,17,0.2674897119341564,0.5,1.8692307692307688,83.33196523186047,82.16536266068718,44.05675775124172,0.1925626805159965,0.18199908182746652,0.6799481417458946,0.5712544196103473,51,34,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,1,4,0.6666666666666666
v3,5,3,strict05,2025,all5,common_H5_dates_frozen_contacts,1210,242,62,43,0.2834710743801653,0.6935483870967742,2.436431749004917,130.65047054384627,114.69713096868405,15.665047994216858,,,,,255,56,0.2196078431372549,0.21960784313725493,0.24313725490196078,199,2,12,0.19607843137254902
v3,5,3,strict05,2025,KZT,common_H5_dates_frozen_contacts,242,242,12,7,0.2644628099173554,0.5833333333333334,2.2057291666666665,101.88965428630421,83.18189666843482,30.380103201478885,,,,,51,11,0.21568627450980393,0.21568627450980393,0.23529411764705882,40,2,12,0.21568627450980393
v3,5,5,strict05,2025,all5,common_H5_dates_frozen_contacts,1210,242,62,34,0.22148760330578512,0.5483870967741935,2.46494907130018,128.6908728620756,104.38809907346531,40.347131784310314,0.16267335692220672,0.16052661370010182,0.689912301549577,0.495566765643095,255,56,0.2196078431372549,0.21960784313725493,0.24313725490196078,199,2,12,0.19607843137254902
v3,5,5,strict05,2025,KZT,common_H5_dates_frozen_contacts,242,242,12,5,0.19834710743801653,0.4166666666666667,2.100694444444444,86.95844129886531,58.71214241114521,71.78213790505595,0.15646926295095248,0.15267347802843348,0.6858354810996564,0.48143826396281686,51,11,0.21568627450980393,0.21568627450980393,0.23529411764705882,40,2,12,0.21568627450980393
v3,5,3,strict05,2026,all5,common_H5_dates_frozen_contacts,780,156,54,43,0.4064102564102564,0.7962962962962963,1.9683098591549295,86.18161960136031,99.79218425631937,16.391357126264243,,,,,165,49,0.296969696969697,0.296969696969697,0.32727272727272727,116,2,23,0.12121212121212122
v3,5,3,strict05,2026,KZT,common_H5_dates_frozen_contacts,156,156,5,4,0.4230769230769231,0.8,1.8909090909090909,109.57260949253013,133.7955740467094,18.490385867441894,,,,,33,4,0.12121212121212122,0.12121212121212122,0.15151515151515152,29,2,23,0.12121212121212122
v3,5,5,strict05,2026,all5,common_H5_dates_frozen_contacts,780,156,54,34,0.3423076923076923,0.6296296296296297,1.852602165560601,92.53551965899995,113.94071555938234,38.47543939378772,0.20840602466731797,0.2053187030316395,0.6983960108344102,0.6083517625447268,165,49,0.296969696969697,0.296969696969697,0.32727272727272727,116,2,23,0.12121212121212122
v3,5,5,strict05,2026,KZT,common_H5_dates_frozen_contacts,156,156,5,3,0.36538461538461536,0.6,1.6421052631578947,133.58827752820523,170.75285381992433,34.094591350540156,0.23498034791182826,0.23058471202201838,0.633351054403686,0.6823821056094926,33,4,0.12121212121212122,0.12121212121212122,0.15151515151515152,29,2,23,0.12121212121212122
